action,all_action_probabilities,episode_id,episode_name,reward,transition_number,state_feature_0,state_feature_1,state_feature_2,state_feature_3,state_feature_4
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",9,cancer,-1,6,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",9,cancer,10,7,0,0,1,1,0
,,9,cancer,,,0,0,0,1,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",10,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",10,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",10,cancer,10,2,0,0,1,1,0
,,10,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",11,cancer,-1,0,0,3,0,1,0
3,"[9.010012e-06, 1.702978e-05, 0.28047082, 0.6643368, 0.05513846, 2.8215762e-05]",11,cancer,-1,1,0,2,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",11,cancer,10,2,0,0,1,1,0
,,11,cancer,,,0,0,0,1,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",12,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",12,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",12,cancer,10,2,0,0,1,1,0
,,12,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",13,cancer,-1,0,0,3,0,1,0
2,"[1.4748254e-05, 2.5901598e-05, 0.99987406, 3.8795788e-05, 1.860576e-05, 2.8168955e-05]",13,cancer,-1,1,0,1,0,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",13,cancer,10,2,0,0,1,1,0
,,13,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",14,cancer,-1,0,0,3,0,1,0
2,"[1.4748254e-05, 2.5901598e-05, 0.99987406, 3.8795788e-05, 1.860576e-05, 2.8168955e-05]",14,cancer,-1,1,0,1,0,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",14,cancer,10,2,0,0,1,1,0
,,14,cancer,,,0,0,0,1,0
0,"[0.99983174, 3.9561266e-05, 4.3895066e-05, 3.7049114e-05, 1.3750831e-05, 3.4062632e-05]",15,cancer,-1,0,0,3,0,0,0
3,"[9.694739e-06, 1.894378e-05, 0.26810026, 0.6505902, 0.081252106, 2.8594815e-05]",15,cancer,-1,1,0,2,1,0,0
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",15,cancer,10,2,0,0,1,0,0
,,15,cancer,,,0,0,0,0,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",16,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",16,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",16,cancer,10,2,0,0,1,1,0
,,16,cancer,,,0,0,0,1,0
0,"[0.9997401, 8.741407e-05, 4.377918e-05, 6.0997623e-05, 1.5991029e-05, 5.1597865e-05]",17,cancer,-1,0,1,3,0,1,0
4,"[5.126238e-05, 2.8180992e-05, 0.4902592, 0.00019516371, 0.50942415, 4.1858253e-05]",17,cancer,-1,1,1,1,1,1,0
2,"[1.9851643e-05, 1.5168514e-05, 0.99947894, 0.0004176803, 5.6225592e-05, 1.18961425e-05]",17,cancer,-1,2,1,1,0,1,0
1,"[0.0010390716, 0.9980902, 0.0003659815, 0.00018074737, 0.0, 0.00032426458]",17,cancer,-1,3,1,0,1,1,0
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",17,cancer,-1,4,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",17,cancer,10,5,0,0,1,1,0
,,17,cancer,,,0,0,0,1,0
1,"[0.41111916, 0.58869106, 2.986261e-05, 6.5818625e-05, 4.510216e-05, 4.8898815e-05]",18,cancer,-1,0,0,3,1,1,0
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",18,cancer,-1,1,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",18,cancer,10,2,0,0,1,1,0
,,18,cancer,,,0,0,0,1,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",19,cancer,-1,0,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",19,cancer,-1,1,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",19,cancer,10,2,0,0,1,0,0
,,19,cancer,,,0,0,0,0,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",20,cancer,-1,0,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",20,cancer,-1,1,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",20,cancer,10,2,0,0,1,0,0
,,20,cancer,,,0,0,0,0,0
1,"[0.4105, 0.5892943, 3.663655e-05, 7.555518e-05, 4.244693e-05, 5.08e-05]",21,cancer,-1,0,0,3,1,0,0
5,"[1.9491437e-05, 2.3296847e-05, 1.4538074e-05, 1.4225605e-05, 2.3826902e-05, 0.9999047]",21,cancer,-1,1,0,0,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",21,cancer,10,2,0,0,1,0,0
,,21,cancer,,,0,0,0,0,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",22,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",22,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",22,cancer,10,2,0,0,1,1,0
,,22,cancer,,,0,0,0,1,0
1,"[0.41111916, 0.58869106, 2.986261e-05, 6.5818625e-05, 4.510216e-05, 4.8898815e-05]",23,cancer,-1,0,0,3,1,1,0
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",23,cancer,-1,1,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",23,cancer,10,2,0,0,1,1,0
,,23,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",24,cancer,-1,0,0,3,0,1,0
2,"[2.3968318e-05, 2.5657077e-05, 0.90128887, 4.146954e-05, 0.098586716, 3.3065742e-05]",24,cancer,-1,1,0,1,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",24,cancer,10,2,0,0,1,1,0
,,24,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",25,cancer,-1,0,0,3,0,1,0
3,"[9.010012e-06, 1.702978e-05, 0.28047082, 0.6643368, 0.05513846, 2.8215762e-05]",25,cancer,-1,1,0,2,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",25,cancer,10,2,0,0,1,1,0
,,25,cancer,,,0,0,0,1,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",26,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",26,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",26,cancer,10,2,0,0,1,1,0
,,26,cancer,,,0,0,0,1,0
1,"[0.4105, 0.5892943, 3.663655e-05, 7.555518e-05, 4.244693e-05, 5.08e-05]",27,cancer,-1,0,0,3,1,0,0
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,1,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,2,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,3,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,4,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,5,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,6,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,7,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,8,1,3,1,0,1
0,"[0.8958404, 0.010179965, 0.024956895, 0.046627037, 0.019688979, 0.0027030052]",27,cancer,-10,9,1,3,1,0,1
,,27,cancer,,,1,3,1,0,1
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",28,cancer,-1,0,0,3,0,1,0
2,"[1.4748254e-05, 2.5901598e-05, 0.99987406, 3.8795788e-05, 1.860576e-05, 2.8168955e-05]",28,cancer,-1,1,0,1,0,1,0
0,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",28,cancer,-10,2,0,0,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",28,cancer,10,3,0,0,1,1,0
,,28,cancer,,,0,0,0,1,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",29,cancer,-1,0,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",29,cancer,-1,1,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",29,cancer,10,2,0,0,1,0,0
,,29,cancer,,,0,0,0,0,0
4,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",30,cancer,-10,0,1,3,1,0,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",30,cancer,-1,1,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",30,cancer,-1,2,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",30,cancer,10,3,0,0,1,0,0
,,30,cancer,,,0,0,0,0,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",31,cancer,-1,0,0,3,0,1,0
2,"[1.1910457e-05, 1.2112612e-05, 0.56892437, 0.43102694, 4.471476e-06, 2.0181114e-05]",31,cancer,-1,1,0,2,0,1,0
2,"[2.3968318e-05, 2.5657077e-05, 0.90128887, 4.146954e-05, 0.098586716, 3.3065742e-05]",31,cancer,-1,2,0,1,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",31,cancer,10,3,0,0,1,1,0
,,31,cancer,,,0,0,0,1,0
1,"[0.4105, 0.5892943, 3.663655e-05, 7.555518e-05, 4.244693e-05, 5.08e-05]",32,cancer,-1,0,0,3,1,0,0
5,"[1.9491437e-05, 2.3296847e-05, 1.4538074e-05, 1.4225605e-05, 2.3826902e-05, 0.9999047]",32,cancer,-1,1,0,0,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",32,cancer,10,2,0,0,1,0,0
,,32,cancer,,,0,0,0,0,0
1,"[0.41111916, 0.58869106, 2.986261e-05, 6.5818625e-05, 4.510216e-05, 4.8898815e-05]",33,cancer,-1,0,0,3,1,1,0
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",33,cancer,-1,1,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",33,cancer,10,2,0,0,1,1,0
,,33,cancer,,,0,0,0,1,0
0,"[0.9997163, 8.344785e-05, 5.809132e-05, 7.377279e-05, 1.6793314e-05, 5.1631043e-05]",34,cancer,-1,0,1,3,0,0,0
2,"[2.3223025e-05, 3.125512e-05, 0.824788, 3.6490725e-05, 0.17509204, 2.8597628e-05]",34,cancer,-1,1,0,1,1,0,0
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",34,cancer,10,2,0,0,1,0,0
,,34,cancer,,,0,0,0,0,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",35,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",35,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",35,cancer,10,2,0,0,1,1,0
,,35,cancer,,,0,0,0,1,0
0,"[0.9998379, 4.3842978e-05, 3.4488578e-05, 3.5549412e-05, 1.3299816e-05, 3.5110832e-05]",36,cancer,-1,0,0,3,0,1,0
2,"[1.1910457e-05, 1.2112612e-05, 0.56892437, 0.43102694, 4.471476e-06, 2.0181114e-05]",36,cancer,-1,1,0,2,0,1,0
2,"[2.3968318e-05, 2.5657077e-05, 0.90128887, 4.146954e-05, 0.098586716, 3.3065742e-05]",36,cancer,-1,2,0,1,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",36,cancer,10,3,0,0,1,1,0
,,36,cancer,,,0,0,0,1,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",37,cancer,-1,0,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",37,cancer,-1,1,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",37,cancer,10,2,0,0,1,0,0
,,37,cancer,,,0,0,0,0,0
0,"[0.9997401, 8.741407e-05, 4.377918e-05, 6.0997623e-05, 1.5991029e-05, 5.1597865e-05]",38,cancer,-1,0,1,3,0,1,0
3,"[9.010012e-06, 1.702978e-05, 0.28047082, 0.6643368, 0.05513846, 2.8215762e-05]",38,cancer,-1,1,0,2,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",38,cancer,10,2,0,0,1,1,0
,,38,cancer,,,0,0,0,1,0
0,"[0.9997163, 8.344785e-05, 5.809132e-05, 7.377279e-05, 1.6793314e-05, 5.1631043e-05]",39,cancer,-1,0,1,3,0,0,0
2,"[5.2618652e-05, 4.7865255e-05, 0.65157217, 0.3482717, 2.0686153e-05, 3.5118366e-05]",39,cancer,-1,1,1,2,0,0,0
2,"[4.6753248e-05, 4.831595e-05, 0.6996568, 0.00024257798, 0.29996425, 4.1257317e-05]",39,cancer,-1,2,1,1,1,0,0
1,"[0.00036703557, 0.9993999, 9.05886e-05, 5.824443e-05, 0.0, 8.4240084e-05]",39,cancer,-1,3,1,0,1,0,0
5,"[1.9491437e-05, 2.3296847e-05, 1.4538074e-05, 1.4225605e-05, 2.3826902e-05, 0.9999047]",39,cancer,-1,4,0,0,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",39,cancer,10,5,0,0,1,0,0
,,39,cancer,,,0,0,0,0,0
1,"[0.4105, 0.5892943, 3.663655e-05, 7.555518e-05, 4.244693e-05, 5.08e-05]",40,cancer,-1,0,0,3,1,0,0
5,"[1.9491437e-05, 2.3296847e-05, 1.4538074e-05, 1.4225605e-05, 2.3826902e-05, 0.9999047]",40,cancer,-1,1,0,0,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",40,cancer,10,2,0,0,1,0,0
,,40,cancer,,,0,0,0,0,0
0,"[0.9997401, 8.741407e-05, 4.377918e-05, 6.0997623e-05, 1.5991029e-05, 5.1597865e-05]",41,cancer,-1,0,1,3,0,1,0
3,"[9.010012e-06, 1.702978e-05, 0.28047082, 0.6643368, 0.05513846, 2.8215762e-05]",41,cancer,-1,1,0,2,1,1,0
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",41,cancer,10,2,0,0,1,1,0
,,41,cancer,,,0,0,0,1,0
0,"[0.9997401, 8.741407e-05, 4.377918e-05, 6.0997623e-05, 1.5991029e-05, 5.1597865e-05]",42,cancer,-1,0,1,3,0,1,0
1,"[0.0010390716, 0.9980902, 0.0003659815, 0.00018074737, 0.0, 0.00032426458]",42,cancer,-1,1,1,0,1,1,0
5,"[1.4013526e-05, 1.9462648e-05, 1.7452694e-05, 1.081253e-05, 1.0157916e-05, 0.9999284]",42,cancer,-1,2,0,0,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",42,cancer,10,3,0,0,1,1,0
,,42,cancer,,,0,0,0,1,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",43,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",43,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",43,cancer,10,2,0,0,1,1,0
,,43,cancer,,,0,0,0,1,0
1,"[0.02701066, 0.9728704, 3.0804058e-05, 3.392579e-05, 2.3103517e-05, 3.106245e-05]",44,cancer,-1,0,1,3,1,1,0
5,"[2.6060769e-05, 4.8305854e-05, 2.1662512e-05, 5.789526e-05, 5.7193152e-05, 0.99978924]",44,cancer,-1,1,0,3,1,1,1
4,"[3.4738925e-05, 2.750734e-05, 4.824858e-05, 3.101083e-05, 0.9998131, 4.564256e-05]",44,cancer,10,2,0,0,1,1,0
,,44,cancer,,,0,0,0,1,0
1,"[0.024176529, 0.97574157, 2.1310241e-05, 2.390522e-05, 1.5900016e-05, 2.059737e-05]",45,cancer,-1,0,1,3,1,0,0
5,"[3.3128334e-05, 5.5979584e-05, 2.950544e-05, 6.1626124e-05, 9.6143915e-05, 0.9997235]",45,cancer,-1,1,0,3,1,0,1
4,"[2.5749883e-05, 2.5050856e-05, 2.4145225e-05, 2.0878857e-05, 0.99988174, 2.2944896e-05]",45,cancer,10,2,0,0,1,0,0
,,45,cancer,,,0,0,0,0,0
