action,all_action_probabilities,episode_id,episode_name,reward,transition_number,state_feature_0,state_feature_1,state_feature_2,state_feature_3,state_feature_4
5.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-10.0,0.0,0,3,1,0,0
5.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-10.0,1.0,0,3,1,0,0
2.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-10.0,2.0,0,3,1,0,0
2.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-10.0,3.0,0,3,1,0,0
3.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-10.0,4.0,0,3,1,0,0
0.0,"[0.6430200761297376, 0.04685564821507245, 0.07173434452618441, 0.20863445773107234, 0.004942004811116859, 0.024813468586816392]",25132389,cancer,-1.0,5.0,0,3,1,0,0
1.0,"[0.3207529235382964, 0.08857114454178616, 0.1322705935818186, 0.3216830012863739, 0.0771223536972125, 0.05959998335451237]",25132389,cancer,-10.0,6.0,0,1,1,0,0
5.0,"[0.3207529235382964, 0.08857114454178616, 0.1322705935818186, 0.3216830012863739, 0.0771223536972125, 0.05959998335451237]",25132389,cancer,-10.0,7.0,0,1,1,0,0
3.0,"[0.3207529235382964, 0.08857114454178616, 0.1322705935818186, 0.3216830012863739, 0.0771223536972125, 0.05959998335451237]",25132389,cancer,-10.0,8.0,0,1,1,0,0
2.0,"[0.3207529235382964, 0.08857114454178616, 0.1322705935818186, 0.3216830012863739, 0.0771223536972125, 0.05959998335451237]",25132389,cancer,-1.0,9.0,0,1,1,0,0
,,25132389,cancer,,10.0,0,0,1,0,0
2.0,"[0.9918146624653595, 4.175639145640934e-06, 0.008122469072462992, 1.908476242947835e-05, 1.4789702057394355e-05, 2.4818358545642793e-05]",52978325,cancer,-10.0,0.0,1,3,0,0,0
